START_DATE,Calculated oil rate,Calculated gaz rate
2009-01-01,2.5633,1649.738196557991
2009-01-02,2.5633,1598.9752965579912
2009-01-03,2.3578999999999994,1674.826695697489
2009-01-04,2.252,1626.1674956974894
2009-01-05,5.919899999999998,2894.8626000000004
2009-01-06,3.697299999999998,2443.7035982789953
2009-01-07,4.714999999999998,2495.903099139497
2009-01-08,2.8631999999999995,2160.821297418494
2009-01-09,1.9251999999999994,1763.7572931159832
2009-01-10,1.970299999999999,1838.6721939764855
2009-01-11,4.031699999999997,2548.5685965579914
2009-01-12,2.6579,2080.620994836988
2009-01-13,5.939999999999998,2762.773399139499
2009-01-14,1.9741999999999997,2020.971293115983
2009-01-15,2.1197999999999997,2011.080895697489
2009-01-16,3.1111999999999997,2308.95729569749
2009-01-17,3.1273999999999997,2166.6663965579924
2009-01-18,2.3554999999999997,1951.8800974184942
2009-01-19,3.9055999999999975,2340.9531974184943
2009-01-20,3.231099999999999,2146.666097418494
2009-01-21,2.3493000000000004,1894.078897418494
2009-01-22,3.2399000000000004,2074.480597418494
2009-01-23,2.2735000000000003,1891.123996557992
2009-01-24,4.215599999999998,2425.408698278997
2009-01-25,4.186999999999997,2444.3418982789967
2009-01-26,4.975899999999998,2669.778099139499
2009-01-27,2.4974000000000003,1609.0706000000005
2009-01-28,2.3610000000000007,1897.3825974184945
2009-01-29,4.179199999999998,2092.1387000000004
2009-01-30,3.0322,2154.357497418494
2009-01-31,6.138000000000001,3348.0579991394998
2009-02-01,2.5393,1631.3817974184933
2009-02-02,2.828,2162.1545965579917
2009-02-03,2.5410000000000004,1725.4837982789954
2009-02-04,2.2125000000000004,1902.1419956974903
2009-02-05,2.1735000000000007,1946.3820956974898
2009-02-06,3.585999999999998,2492.7573991394975
2009-02-07,2.0622000000000007,2006.37039569749
2009-02-08,1.9640999999999997,1888.2336956974896
2009-02-09,3.3649999999999984,2522.5373974184936
2009-02-10,1.9338999999999995,1845.5873948369874
2009-02-11,2.0986000000000002,2135.1620948369878
2009-02-12,3.8392999999999993,2780.071398278997
2009-02-13,1.985199999999999,2037.1066939764848
2009-02-14,1.9480999999999995,1998.9579948369872
2009-02-15,3.8609000000000004,2771.8494982789966
2009-02-16,3.4598999999999993,2481.439296557992
2009-02-17,3.3453,2385.8709965579924
2009-02-18,2.9087999999999994,2175.0269982789955
2009-02-19,2.3188,2044.9491974184937
2009-02-20,2.2174000000000005,2044.3075965579915
2009-02-21,2.2335000000000003,1969.4741965579917
2009-02-22,2.1835,1888.7144965579919
2009-02-23,3.3176999999999994,2306.239198278997
2009-02-24,2.9508,2150.016598278997
2009-02-25,2.2427,1860.754597418494
2009-02-26,3.4110999999999985,2322.8355982789967
2009-02-27,3.4979999999999984,2388.4252982789967
2009-02-28,2.3109,1806.565997418494
2009-03-01,2.5165999999999995,1981.3538956974903
2009-03-02,2.5185999999999993,1922.65389569749
2009-03-03,2.2860999999999994,1844.4672956974891
2009-03-04,2.1620999999999997,1781.432495697489
2009-03-05,2.0340999999999996,1797.0279956974894
2009-03-06,1.9739999999999995,1821.622493976485
2009-03-07,1.8615999999999997,1674.2057948369873
2009-03-08,1.7848999999999997,1743.5227931159827
2009-03-09,2.9518999999999975,2415.6035974184933
2009-03-10,1.9689999999999999,1982.2900948369877
2009-03-11,2.0054000000000003,2025.425794836988
2009-03-12,2.0216000000000003,2041.214794836988
2009-03-13,3.7883999999999998,2899.3372982789965
2009-03-14,2.0974,2223.799694836987
2009-03-15,2.0530999999999997,2040.8638956974892
2009-03-16,2.205599999999999,1863.8723982789957
2009-03-17,2.2795999999999994,1762.2810991394977
2009-03-18,2.3438999999999988,1750.1293999999998
2009-03-19,2.3556,1743.3280999999997
2009-03-20,2.3011999999999997,1748.9201
2009-03-21,2.3089999999999997,1711.2318999999998
2009-03-22,2.3039,1666.2721
2009-03-23,2.2975999999999996,1647.3536
2009-03-24,2.2659,1637.6773000000003
2009-03-25,2.2788999999999997,1620.156
2009-03-26,2.2692,1613.575
2009-03-27,2.2462,1562.4261
2009-03-28,2.2629,1557.6962
2009-03-29,2.420199999999999,1716.3401999999999
2009-03-30,2.8560999999999996,1872.9716000000012
2009-03-31,2.9173999999999993,1915.7204000000008
2009-04-01,2.6517999999999997,1721.1723974184933
2009-04-02,2.6674999999999995,1669.6747974184934
2009-04-03,2.462599999999999,1620.8370974184932
2009-04-04,2.3362999999999996,1554.7440974184929
2009-04-05,2.1436999999999995,1561.516697418493
2009-04-06,2.1783999999999994,1559.4547974184932
2009-04-07,2.0225999999999993,1500.6159974184934
2009-04-08,2.0127999999999995,1503.2746974184936
2009-04-09,1.9931999999999988,1517.4531974184936
2009-04-10,2.0228999999999986,1558.7439974184936
2009-04-11,2.037699999999999,1602.8128974184933
2009-04-12,2.045599999999999,1625.843897418493
2009-04-13,2.062499999999999,1672.1816974184933
2009-04-14,2.052399999999999,1695.2121974184931
2009-04-15,2.1421999999999994,1666.4418982789955
2009-04-16,2.181799999999999,1774.1108982789956
2009-04-17,2.2557999999999994,1672.5195991394978
2009-04-18,2.320099999999999,1660.3679
2009-04-19,2.3726999999999996,1664.6961999999999
2009-04-20,2.2395,1649.1996
2009-04-21,2.2435000000000005,1615.8989999999997
2009-04-22,2.2338000000000005,1600.3088999999995
2009-04-23,2.222,1608.3359999999998
2009-04-24,2.1964,1607.4985999999994
2009-04-25,2.2094,1589.9772999999996
2009-04-26,2.1997,1583.3962999999997
2009-04-27,2.1942,1532.5803999999996
2009-04-28,2.2169999999999996,1537.9619999999995
2009-04-29,2.354799999999999,1689.3402999999998
2009-04-30,2.8067999999999995,1852.3090000000002
2009-05-01,4.5188999999999995,2982.6479000000004
2009-05-02,3.8848999999999987,2618.429200000002
2009-05-03,4.271699999999998,2595.8890000000006
2009-05-04,4.117899999999999,2473.798000000001
2009-05-05,3.818699999999998,2908.901399999999
2009-05-06,3.966199999999999,2532.7253000000014
2009-05-07,3.9677999999999995,2529.7836000000016
2009-05-08,3.9023,2705.0087000000003
2009-05-09,4.020499999999999,2503.5011000000013
2009-05-10,4.0154,2530.5085000000013
2009-05-11,4.037100000000001,2510.6593000000016
2009-05-12,3.8971999999999998,3064.6509
2009-05-13,3.9374000000000007,2477.978000000002
2009-05-14,4.003100000000002,2632.722600000002
2009-05-15,4.044100000000001,2650.9251000000013
2009-05-16,3.939399999999999,2617.617700000001
2009-05-17,3.9301999999999992,2637.4971000000014
2009-05-18,3.9335999999999998,2593.8407000000016
2009-05-19,4.309899999999999,2811.683600000002
2009-05-20,4.704599999999999,2999.5854000000013
2009-05-21,4.670199999999999,2907.6972000000014
2009-05-22,4.631899999999999,2808.422600000002
2009-05-23,4.668399999999998,2739.0808000000025
2009-05-24,4.6552999999999995,2701.0864000000024
2009-05-25,2.7383999999999995,1983.975597418494
2009-05-26,3.2156999999999982,2249.2869974184946
2009-05-27,4.950899999999998,2924.773600000003
2009-05-28,5.006599999999999,2902.1931000000027
2009-05-29,5.404599999999998,3127.7821000000017
2009-05-30,5.275900000000001,3080.831500000003
2009-05-31,5.363300000000001,3050.9321000000027
2009-06-01,4.969099999999998,2949.8014000000003
2009-06-02,4.920699999999997,2944.5438
2009-06-03,4.419599999999998,2799.2948000000006
2009-06-04,4.274899999999999,2804.8468000000007
2009-06-05,4.299499999999998,2668.9279000000006
2009-06-06,4.396199999999998,2899.6705000000015
2009-06-07,3.8890999999999987,2566.511400000001
2009-06-08,3.986799999999998,2657.3715000000016
2009-06-09,3.927999999999998,2616.8711000000017
2009-06-10,3.9711999999999983,2532.3649000000023
2009-06-11,4.086799999999998,2507.608400000002
2009-06-12,3.9594999999999994,2509.2213000000015
2009-06-13,4.0286,2632.273200000002
2009-06-14,4.0286,2632.273200000002
2009-06-15,4.1731,2828.0234000000014
2009-06-16,4.383599999999999,2954.3584000000023
2009-06-17,4.002000000000001,2649.133200000002
2009-06-18,3.9496,2615.200300000002
2009-06-19,4.1438,2635.6351000000022
2009-06-20,4.334299999999999,2864.4090000000024
2009-06-21,4.239099999999999,2728.3872000000024
